year,country,class,amount
2011,SI,A,67
2011,SI,B,71
2011,SI,C,45
2011,SI,D,13
2011,SI,E,6
2011,SI,F,39
2011,SI,G,53
2011,SI,H,56
2011,SK,A,23
2011,SK,B,29
2011,SK,C,11
2011,SK,D,2
2011,SK,E,4
2011,SK,F,11
2011,SK,G,13
2011,SK,H,29
2012,AT,A,777
2012,AT,B,856
2012,AT,C,899
2012,AT,D,95
2012,AT,E,133
2012,AT,F,426
2012,AT,G,600
2012,AT,H,686
2012,BE,A,429
2012,BE,B,654
2012,BE,C,463
2012,BE,D,52
2012,BE,E,140
2012,BE,F,393
2012,BE,G,356
2012,BE,H,384
2012,BG,A,40
2012,BG,B,44
2012,BG,C,25
2012,BG,E,4
2012,BG,F,14
2012,BG,G,17
2012,BG,H,33
2012,CH,A,1247
2012,CH,B,1583
2012,CH,C,1233
2012,CH,D,137
2012,CH,E,330
2012,CH,F,904
2012,CH,G,903
2012,CH,H,1019
2012,CZ,A,158
2012,CZ,B,225
2012,CZ,C,191
2012,CZ,D,20
2012,CZ,E,28
2012,CZ,F,63
2012,CZ,G,133
2012,CZ,H,183
2012,DE,A,17487
2012,DE,B,16414
2012,DE,C,19661
2012,DE,D,1748
2012,DE,E,2532
2012,DE,F,8101
2012,DE,G,12759
2012,DE,H,13554
2012,DK,A,342
2012,DK,B,444
2012,DK,C,316
2012,DK,D,42
2012,DK,E,101
2012,DK,F,214
2012,DK,G,238
2012,DK,H,276
2012,EE,A,13
2012,EE,B,16
2012,EE,C,22
2012,EE,D,7
2012,EE,E,2
2012,EE,F,3
2012,EE,G,25
2012,EE,H,17
2012,ES,A,862
2012,ES,B,968
2012,ES,C,810
2012,ES,D,86
2012,ES,E,199
2012,ES,F,524
2012,ES,G,646
2012,ES,H,672
2012,FI,A,1030
2012,FI,B,1199
2012,FI,C,1095
2012,FI,D,105
2012,FI,E,217
2012,FI,F,579
2012,FI,G,764
2012,FI,H,835
2012,FR,A,5329
2012,FR,B,8800
2012,FR,C,5084
2012,FR,D,761
2012,FR,E,1908
2012,FR,F,4568
2012,FR,G,3921
2012,FR,H,4694
2012,GB,A,2481
2012,GB,B,3635
2012,GB,C,2352
2012,GB,D,325
2012,GB,E,791
2012,GB,F,2028
2012,GB,G,1955
2012,GB,H,2210
2012,GR,A,53
2012,GR,B,80
2012,GR,C,59
2012,GR,D,9
2012,GR,E,11
2012,GR,F,33
2012,GR,G,52
2012,GR,H,43
2012,HR,A,23
2012,HR,B,21
2012,HR,C,27
2012,HR,D,3
2012,HR,E,3
2012,HR,F,13
2012,HR,G,11
2012,HR,H,17
2012,HU,A,148
2012,HU,B,155
2012,HU,C,197
2012,HU,D,21
2012,HU,E,21
2012,HU,F,86
2012,HU,G,106
2012,HU,H,74
2012,IE,A,233
2012,IE,B,253
2012,IE,C,253
2012,IE,D,28
2012,IE,E,65
2012,IE,F,107
2012,IE,G,149
2012,IE,H,191
2012,IS,A,15
2012,IS,B,7
2012,IS,C,18
2012,IS,E,5
2012,IS,F,7
2012,IS,G,9
2012,IS,H,15
2012,IT,A,1430
2012,IT,B,2479
2012,IT,C,1568
2012,IT,D,209
2012,IT,E,596
2012,IT,F,1308
2012,IT,G,1182
2012,IT,H,1430
2012,LI,A,5
2012,LI,B,8
2012,LI,C,7
2012,LI,E,2
2012,LI,F,5
2012,LI,G,4
2012,LI,H,12
2012,LT,A,21
2012,LT,B,16
2012,LT,C,34
2012,LT,D,4
2012,LT,E,5
2012,LT,F,5
2012,LT,G,8
2012,LT,H,8
2012,LU,A,41
2012,LU,B,48
2012,LU,C,23
2012,LU,D,2
2012,LU,E,12
2012,LU,F,17
2012,LU,G,25
2012,LU,H,41
2012,LV,A,26
2012,LV,B,19
2012,LV,C,14
2012,LV,D,3
2012,LV,E,2
2012,LV,F,6
2012,LV,G,21
2012,LV,H,11
2012,NL,A,1012
2012,NL,B,1496
2012,NL,C,908
2012,NL,D,131
2012,NL,E,343
2012,NL,F,864
2012,NL,G,729
2012,NL,H,879
2012,NO,A,220
2012,NO,B,261
2012,NO,C,289
2012,NO,D,25
2012,NO,E,40
2012,NO,F,124
2012,NO,G,216
2012,NO,H,192
2012,PL,A,599
2012,PL,B,474
2012,PL,C,688
2012,PL,D,54
2012,PL,E,76
2012,PL,F,162
2012,PL,G,467
2012,PL,H,406
2012,PT,A,62
2012,PT,B,65
2012,PT,C,86
2012,PT,D,18
2012,PT,E,17
2012,PT,F,36
2012,PT,G,26
2012,PT,H,41
2012,RO,A,81
2012,RO,B,74
2012,RO,C,81
2012,RO,D,6
2012,RO,E,10
2012,RO,F,34
2012,RO,G,51
2012,RO,H,49
2012,RU,A,718
2012,RU,B,600
2012,RU,C,796
2012,RU,D,83
2012,RU,E,67
2012,RU,F,296
2012,RU,G,476
2012,RU,H,556
2012,SE,A,1062
2012,SE,B,1288
2012,SE,C,1263
2012,SE,D,159
2012,SE,E,264
2012,SE,F,709
2012,SE,G,880
2012,SE,H,903
2012,SI,A,73
2012,SI,B,70
2012,SI,C,74
2012,SI,D,1
2012,SI,E,8
2012,SI,F,43
2012,SI,G,25
2012,SI,H,36
2012,SK,A,33
2012,SK,B,15
2012,SK,C,26
2012,SK,E,5
2012,SK,F,14
2012,SK,G,23
2012,SK,H,29
2013,AT,A,920
2013,AT,B,777
2013,AT,C,1039
2013,AT,D,93
2013,AT,E,84
2013,AT,F,376
2013,AT,G,536
2013,AT,H,580
2013,BE,A,540
2013,BE,B,443
2013,BE,C,662
2013,BE,D,52
2013,BE,E,51
2013,BE,F,259
2013,BE,G,298
2013,BE,H,355
2013,BG,A,30
2013,BG,B,26
2013,BG,C,37
2013,BG,D,2
2013,BG,E,5
2013,BG,F,13
2013,BG,G,27
2013,BG,H,21
2013,CH,A,1304
2013,CH,B,1418
2013,CH,C,1727
2013,CH,D,154
2013,CH,E,169
2013,CH,F,662
2013,CH,G,978
2013,CH,H,1108
2013,CZ,A,182
2013,CZ,B,225
2013,CZ,C,243
2013,CZ,D,17
2013,CZ,E,31
2013,CZ,F,106
2013,CZ,G,142
2013,CZ,H,182
2013,DE,A,18040
2013,DE,B,16696
2013,DE,C,19889
2013,DE,D,1985
2013,DE,E,2018
2013,DE,F,8039
2013,DE,G,13203
2013,DE,H,14160
2013,DK,A,403
2013,DK,B,420
2013,DK,C,558
2013,DK,D,44
2013,DK,E,64
2013,DK,F,219
2013,DK,G,289
2013,DK,H,322
2013,EE,A,21
2013,EE,B,11
2013,EE,C,22
2013,EE,E,3
2013,EE,F,9
2013,EE,G,17
2013,EE,H,19
2013,ES,A,904
2013,ES,B,908
2013,ES,C,1073
2013,ES,D,96
2013,ES,E,95
2013,ES,F,393
2013,ES,G,560
2013,ES,H,694
2013,FI,A,975
2013,FI,B,882
2013,FI,C,1070
2013,FI,D,81
2013,FI,E,123
2013,FI,F,441
2013,FI,G,625
2013,FI,H,791
2013,FR,A,7001
2013,FR,B,6055
2013,FR,C,9032
2013,FR,D,701
2013,FR,E,706
2013,FR,F,2690
2013,FR,G,5047
2013,FR,H,5083
2013,GB,A,3040
2013,GB,B,2826
2013,GB,C,3775
2013,GB,D,319
2013,GB,E,406
2013,GB,F,1245
2013,GB,G,2013
2013,GB,H,2257
2013,GR,A,63
2013,GR,B,66
2013,GR,C,72
2013,GR,D,7
2013,GR,E,14
2013,GR,F,28
2013,GR,G,49
2013,GR,H,57
2013,HR,A,26
2013,HR,B,20
2013,HR,C,40
2013,HR,D,3
2013,HR,E,1
2013,HR,F,11
2013,HR,G,15
2013,HR,H,33
2013,HU,A,154
2013,HU,B,146
2013,HU,C,146
2013,HU,D,15
2013,HU,E,20
2013,HU,F,71
2013,HU,G,148
2013,HU,H,94
2013,IE,A,282
2013,IE,B,262
2013,IE,C,371
2013,IE,D,40
2013,IE,E,36
2013,IE,F,139
2013,IE,G,201
2013,IE,H,234
2013,IS,A,19
2013,IS,B,12
2013,IS,C,21
2013,IS,D,1
2013,IS,F,5
2013,IS,G,9
2013,IS,H,12
2013,IT,A,1953
2013,IT,B,1812
2013,IT,C,2382
2013,IT,D,190
2013,IT,E,231
2013,IT,F,842
2013,IT,G,1339
2013,IT,H,1498
2013,LI,A,13
2013,LI,B,21
2013,LI,C,21
2013,LI,D,4
2013,LI,E,2
2013,LI,F,6
2013,LI,G,7
2013,LI,H,15
2013,LT,A,32
2013,LT,B,20
2013,LT,C,20
2013,LT,E,6
2013,LT,F,6
2013,LT,G,25
2013,LT,H,5
2013,LU,A,43
2013,LU,B,26
2013,LU,C,60
2013,LU,D,6
2013,LU,E,4
2013,LU,F,16
2013,LU,G,29
2013,LU,H,24
2013,LV,A,50
2013,LV,B,47
2013,LV,C,86
2013,LV,D,13
2013,LV,E,3
2013,LV,F,17
2013,LV,G,49
2013,LV,H,24
2013,NL,A,1091
2013,NL,B,1067
2013,NL,C,1370
2013,NL,D,136
2013,NL,E,133
2013,NL,F,503
2013,NL,G,681
2013,NL,H,789
2013,NO,A,282
2013,NO,B,234
2013,NO,C,401
2013,NO,D,17
2013,NO,E,27
2013,NO,F,125
2013,NO,G,175
2013,NO,H,233
2013,PL,A,481
2013,PL,B,486
2013,PL,C,493
2013,PL,D,25
2013,PL,E,75
2013,PL,F,224
2013,PL,G,389
2013,PL,H,481
2013,PT,A,46
2013,PT,B,112
2013,PT,C,81
2013,PT,D,7
2013,PT,E,10
2013,PT,F,37
2013,PT,G,42
2013,PT,H,73
2013,RO,A,86
2013,RO,B,74
2013,RO,C,69
2013,RO,D,11
2013,RO,E,4
2013,RO,F,36
2013,RO,G,54
2013,RO,H,63
2013,RU,A,460
2013,RU,B,579
2013,RU,C,628
2013,RU,D,58
2013,RU,E,61
2013,RU,F,290
2013,RU,G,420
2013,RU,H,556
2013,SE,A,1188
2013,SE,B,1104
2013,SE,C,1366
2013,SE,D,157
2013,SE,E,141
2013,SE,F,510
2013,SE,G,873
2013,SE,H,905
2013,SI,A,81
2013,SI,B,42
2013,SI,C,85
2013,SI,D,4
2013,SI,E,11
2013,SI,F,36
2013,SI,G,61
2013,SI,H,74
2013,SK,A,45
2013,SK,B,27
2013,SK,C,22
2013,SK,D,1
2013,SK,E,2
2013,SK,F,10
2013,SK,G,27
2013,SK,H,30
2014,AT,A,831
2014,AT,B,1011
2014,AT,C,766
2014,AT,D,76
2014,AT,E,167
2014,AT,F,492
2014,AT,G,559
2014,AT,H,595
2014,BE,A,497
2014,BE,B,477
2014,BE,C,563
2014,BE,D,49
2014,BE,E,45
2014,BE,F,225
2014,BE,G,343
2014,BE,H,450
2014,BG,A,25
2014,BG,B,39
2014,BG,C,28
2014,BG,D,1
2014,BG,E,5
2014,BG,F,8
2014,BG,G,22
2014,BG,H,16
2014,CH,A,1340
2014,CH,B,1182
2014,CH,C,1321
2014,CH,D,133
2014,CH,E,173
2014,CH,F,590
2014,CH,G,872
2014,CH,H,1013
2014,CZ,A,188
2014,CZ,B,277
2014,CZ,C,163
2014,CZ,D,15
2014,CZ,E,47
2014,CZ,F,138
2014,CZ,G,122
2014,CZ,H,122
2014,DE,A,15570
2014,DE,B,20220
2014,DE,C,12906
2014,DE,D,1331
2014,DE,E,3280
2014,DE,F,10577
2014,DE,G,10934
2014,DE,H,12391
2014,DK,A,379
2014,DK,B,387
2014,DK,C,429
2014,DK,D,42
2014,DK,E,43
2014,DK,F,163
2014,DK,G,280
2014,DK,H,323
2014,EE,A,37
2014,EE,B,15
2014,EE,C,42
2014,EE,D,4
2014,EE,E,1
2014,EE,F,11
2014,EE,G,8
2014,EE,H,7
2014,ES,A,663
2014,ES,B,762
2014,ES,C,659
2014,ES,D,61
2014,ES,E,113
2014,ES,F,369
2014,ES,G,502
2014,ES,H,643
2014,FI,A,822
2014,FI,B,881
2014,FI,C,766
2014,FI,D,72
2014,FI,E,116
2014,FI,F,414
2014,FI,G,532
2014,FI,H,565
2014,FR,A,7243
2014,FR,B,5921
2014,FR,C,7749
2014,FR,D,643
2014,FR,E,752
2014,FR,F,2748
2014,FR,G,5376
2014,FR,H,5626
2014,GB,A,3055
2014,GB,B,2764
2014,GB,C,3160
2014,GB,D,214
2014,GB,E,321
2014,GB,F,1175
2014,GB,G,2131
2014,GB,H,2323
2014,GR,A,36
2014,GR,B,46
2014,GR,C,74
2014,GR,D,4
2014,GR,E,16
2014,GR,F,30
2014,GR,G,42
2014,GR,H,36
2014,HR,A,23
2014,HR,B,39
2014,HR,C,23
2014,HR,D,3
2014,HR,E,13
2014,HR,F,19
2014,HR,G,24
2014,HR,H,38
2014,HU,A,211
2014,HU,B,239
2014,HU,C,170
2014,HU,D,11
2014,HU,E,53
2014,HU,F,125
2014,HU,G,144
2014,HU,H,111
2014,IE,A,278
2014,IE,B,262
2014,IE,C,258
2014,IE,D,32
2014,IE,E,51
2014,IE,F,154
2014,IE,G,183
2014,IE,H,243
2014,IS,A,18
2014,IS,B,21
2014,IS,C,13
2014,IS,D,5
2014,IS,E,2
2014,IS,F,5
2014,IS,G,9
2014,IS,H,15
2014,IT,A,675
2014,IT,B,654
2014,IT,C,820
2014,IT,D,60
2014,IT,E,100
2014,IT,F,277
2014,IT,G,555
2014,IT,H,584
2014,LI,A,17
2014,LI,B,21
2014,LI,C,12
2014,LI,D,3
2014,LI,E,1
2014,LI,F,5
2014,LI,G,9
2014,LI,H,12
2014,LT,A,23
2014,LT,B,12
2014,LT,C,17
2014,LT,D,1
2014,LT,E,3
2014,LT,F,23
2014,LT,G,7
2014,LT,H,15
2014,LU,A,23
2014,LU,B,40
2014,LU,C,44
2014,LU,E,3
2014,LU,F,15
2014,LU,G,19
2014,LU,H,16
2014,LV,A,4
2014,LV,B,2
2014,LV,C,1
2014,LV,G,2
2014,LV,H,1
2014,NL,A,1109
2014,NL,B,887
2014,NL,C,1074
2014,NL,D,90
2014,NL,E,151
2014,NL,F,428
2014,NL,G,779
2014,NL,H,784
2014,NO,A,233
2014,NO,B,273
2014,NO,C,207
2014,NO,D,28
2014,NO,E,39
2014,NO,F,127
2014,NO,G,105
2014,NO,H,194
2014,PL,A,423
2014,PL,B,494
2014,PL,C,481
2014,PL,D,25
2014,PL,E,81
2014,PL,F,282
2014,PL,G,270
2014,PL,H,331
2014,PT,A,43
2014,PT,B,67
2014,PT,C,41
2014,PT,D,4
2014,PT,E,8
2014,PT,F,27
2014,PT,G,21
2014,PT,H,15
2014,RO,A,100
2014,RO,B,150
2014,RO,C,87
2014,RO,D,13
2014,RO,E,19
2014,RO,F,48
2014,RO,G,83
2014,RO,H,86
2014,RU,A,339
2014,RU,B,438
2014,RU,C,283
2014,RU,D,24
2014,RU,E,84
2014,RU,F,248
2014,RU,G,219
2014,RU,H,246
2014,SE,A,1108
2014,SE,B,1136
2014,SE,C,1152
2014,SE,D,104
2014,SE,E,154
2014,SE,F,566
2014,SE,G,777
2014,SE,H,886
2014,SI,A,60
2014,SI,B,89
2014,SI,C,79
2014,SI,D,11
2014,SI,E,3
2014,SI,F,36
2014,SI,G,49
2014,SI,H,52
2014,SK,A,20
2014,SK,B,19
2014,SK,C,26
2014,SK,D,1
2014,SK,E,6
2014,SK,F,17
2014,SK,G,22
2014,SK,H,26
